DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-04;A244964;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 005;BILL_TO_CUSTOMER_NAME 059;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 037;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 005;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 059;SHIP_TO_CUSTOMER_ADDRESS1: ID 037;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 067;MX;5SY62047;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-13;A245481;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 052;BILL_TO_CUSTOMER_NAME 120;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 016;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 052;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 120;SHIP_TO_CUSTOMER_ADDRESS1: ID 016;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 071;MX;6ES71936AR000AA0;;0;0;1;0;0;0;237.5;237.5;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-13;A245507;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 036;BILL_TO_CUSTOMER_NAME 109;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 050;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MEX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 036;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 109;SHIP_TO_CUSTOMER_ADDRESS1: ID 050;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 072;MX;8WD43080EB;;0;0;1;0;0;0;237.5;237.5;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-27;A245985;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 054;BILL_TO_CUSTOMER_NAME 122;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 018;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MEX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 054;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 122;SHIP_TO_CUSTOMER_ADDRESS1: ID 018;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 075;MX;3SU10522BL600AA0;;0;0;2;0;0;0;8380.26;16760.52;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-28;A246015;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 054;BILL_TO_CUSTOMER_NAME 122;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 018;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 054;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 122;SHIP_TO_CUSTOMER_ADDRESS1: ID 018;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 075;MX;3RH29111FA04;;0;0;2;0;0;0;12057.78;24115.56;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-30;A246053;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 054;BILL_TO_CUSTOMER_NAME 122;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 018;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 054;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 122;SHIP_TO_CUSTOMER_ADDRESS1: ID 018;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 075;MX;3SK11111AB30;;0;0;2;0;0;0;8380.26;16760.52;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 02;020;;2024-12-30;A246059;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 054;BILL_TO_CUSTOMER_NAME 122;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 018;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 054;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 122;SHIP_TO_CUSTOMER_ADDRESS1: ID 018;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 075;MX;3SU10504BF010AA0;;0;0;2;0;0;0;8380.26;16760.52;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-06;B1007;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;8WD44205AB;;0;0;8;0;0;0;220.78;1766.24;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-06;B1007;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES79548LC030AA0;;0;0;16;0;0;0;83.22;1331.52;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-06;B1007;6;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES75901AE800AA0;;0;0;6;0;0;0;215.12;1290.72;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-08;B1020;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 012;BILL_TO_CUSTOMER_NAME 076;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 021;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 012;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 076;SHIP_TO_CUSTOMER_ADDRESS1: ID 021;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 059;MX;6EP34368SB000AY0;;0;0;6;0;0;0;341.32;2047.92;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-13;B1035;6;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3SU10016AA600AA0;;0;0;2;0;0;0;220.78;441.56;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-13;B1035;7;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3SU14012BB201AA0;;0;0;3;0;0;0;220.78;662.34;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-13;B1035;8;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3RT20351AL20;;0;0;2;0;0;0;220.78;441.56;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-20;B1053;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 013;BILL_TO_CUSTOMER_NAME 082;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 063;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 013;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 082;SHIP_TO_CUSTOMER_ADDRESS1: ID 063;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 058;MX;3RT20171AB01;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-25;B1083;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;3SU14001AA101HA0;;0;0;8;0;0;0;220.78;1766.24;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-26;B1086;11;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;6SL32604NA001VB0;;0;0;5;0;0;0;319.09;1595.45;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-26;B1088;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 016;BILL_TO_CUSTOMER_NAME 081;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 045;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 016;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 081;SHIP_TO_CUSTOMER_ADDRESS1: ID 045;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 063;MX;8WD44200FA;;0;0;5;0;0;0;220.78;1103.9;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-28;B1101;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 012;BILL_TO_CUSTOMER_NAME 076;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 021;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 012;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 076;SHIP_TO_CUSTOMER_ADDRESS1: ID 021;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 059;MX;3RV20214DA25;;0;0;6;0;0;0;319.09;1914.54;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-29;B1102;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 013;BILL_TO_CUSTOMER_NAME 082;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 063;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 013;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 082;SHIP_TO_CUSTOMER_ADDRESS1: ID 063;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 058;MX;3SU15000AA100AA0;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-06;B1131;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES72141HG400XB0;;0;0;16;0;0;0;87.78;1404.48;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-06;B1131;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;3SU10016AA200AA0;;0;0;16;0;0;0;220.78;3532.48;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-06;B1131;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES71346HB000DA1;;0;0;16;0;0;0;220.78;3532.48;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-06;B1131;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;3SU14002AA101BA0;;0;0;16;0;0;0;220.78;3532.48;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-10;B1152;22;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 040;BILL_TO_CUSTOMER_NAME 110;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 049;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 040;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 110;SHIP_TO_CUSTOMER_ADDRESS1: ID 049;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 062;MX;6AV21240GC010AX0;;0;0;5;0;0;0;87.78;438.9;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-10;B1152;24;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 040;BILL_TO_CUSTOMER_NAME 110;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 049;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 040;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 110;SHIP_TO_CUSTOMER_ADDRESS1: ID 049;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 062;MX;3SU10000AB500AA0;;0;0;5;0;0;0;220.78;1103.9;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1196;13;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3RV29255AB;;0;0;2;0;0;0;351.9;703.8;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1196;16;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3RV20110BA10;;0;0;5;0;0;0;93.86;469.3;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1196;8;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3RU21261DB0;;0;0;5;0;0;0;220.78;1103.9;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1197;10;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3LD27040TK51;;0;0;3;0;0;0;220.78;662.34;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1197;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;5SU16541KK06;;0;0;5;0;0;0;93.86;469.3;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1197;8;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3SE50000AA53;;0;0;1;0;0;0;482.56;482.56;0;MXN;0
